series_id,year,period,value,footnote_codes
PRS30006022      ,2018,Q05,0.2,R
PRS30006022      ,2019,Q01,-3.2,R
PRS30006022      ,2019,Q02,-0.3,R
PRS30006022      ,2019,Q03,-1.6,R
PRS30006022      ,2019,Q04,0.8,R
PRS30006022      ,2019,Q05,-1.3,
PRS30006022      ,2020,Q01,-3.5,R
PRS30006022      ,2020,Q02,-14.4,
PRS30006022      ,2020,Q03,16.8,R
PRS30006022      ,2020,Q04,0.5,R
PRS30006022      ,2020,Q05,-1.8,R
PRS30006023      ,1995,Q01,99.838,R
PRS30006023      ,1995,Q02,98.596,R
PRS30006023      ,1995,Q03,98.87,R
PRS30006023      ,1995,Q04,98.779,R
PRS30006023      ,1995,Q05,99.02,R
PRS30006023      ,1996,Q01,97.583,R
PRS30006023      ,1996,Q02,99.176,R
PRS30006023      ,1996,Q03,99.605,R
PRS30006023      ,1996,Q04,99.803,R
PRS30006023      ,1996,Q05,99.046,R
PRS30006023      ,1997,Q01,100.195,R
PRS30006023      ,1997,Q02,100.001,R
PRS30006023      ,1997,Q03,100.179,R
PRS30006023      ,1997,Q04,100.32600000000001,R
PRS30006023      ,1997,Q05,100.17299999999999,R
PRS30006023      ,1998,Q01,100.21799999999999,R
PRS30006023      ,1998,Q02,99.51,R
PRS30006023      ,1998,Q03,99.225,R
PRS30006023      ,1998,Q04,99.735,R
PRS30006023      ,1998,Q05,99.67,R
PRS30006023      ,1999,Q01,99.51700000000001,R
PRS30006023      ,1999,Q02,99.539,R
PRS30006023      ,1999,Q03,99.868,R
PRS30006023      ,1999,Q04,99.595,R
PRS30006023      ,1999,Q05,99.63,R
PRS30006023      ,2000,Q01,99.573,R
PRS30006023      ,2000,Q02,99.304,R
PRS30006023      ,2000,Q03,99.4,R
PRS30006023      ,2000,Q04,98.182,R
PRS30006023      ,2000,Q05,99.116,R
PRS30006023      ,2001,Q01,97.65100000000001,R
PRS30006023      ,2001,Q02,97.18799999999999,R
PRS30006023      ,2001,Q03,97.235,R
PRS30006023      ,2001,Q04,96.64200000000001,R
PRS30006023      ,2001,Q05,97.18799999999999,R
PRS30006023      ,2002,Q01,96.81200000000001,R
PRS30006023      ,2002,Q02,97.759,R
PRS30006023      ,2002,Q03,97.382,R
PRS30006023      ,2002,Q04,97.318,R
PRS30006023      ,2002,Q05,97.314,R
PRS30006023      ,2003,Q01,96.988,R
PRS30006023      ,2003,Q02,97.06700000000001,R
PRS30006023      ,2003,Q03,96.57799999999999,R
PRS30006023      ,2003,Q04,97.83,R
PRS30006023      ,2003,Q05,97.113,R
PRS30006023      ,2004,Q01,98.464,R
PRS30006023      ,2004,Q02,97.99,R
PRS30006023      ,2004,Q03,97.809,R
PRS30006023      ,2004,Q04,97.306,
PRS30006023      ,2004,Q05,97.891,R
PRS30006023      ,2005,Q01,97.271,R
PRS30006023      ,2005,Q02,96.743,R
PRS30006023      ,2005,Q03,97.073,R
PRS30006023      ,2005,Q04,97.99700000000001,R
PRS30006023      ,2005,Q05,97.27600000000001,R
PRS30006023      ,2006,Q01,98.351,R
PRS30006023      ,2006,Q02,98.846,R
PRS30006023      ,2006,Q03,98.898,R
PRS30006023      ,2006,Q04,98.404,R
PRS30006023      ,2006,Q05,98.62299999999999,R
PRS30006023      ,2007,Q01,97.98200000000001,R
PRS30006023      ,2007,Q02,98.87,R
PRS30006023      ,2007,Q03,99.10700000000001,R
PRS30006023      ,2007,Q04,98.66799999999999,R
PRS30006023      ,2007,Q05,98.655,R
PRS30006023      ,2008,Q01,98.391,R
PRS30006023      ,2008,Q02,98.749,R
PRS30006023      ,2008,Q03,98.089,R
PRS30006023      ,2008,Q04,96.696,R
PRS30006023      ,2008,Q05,98.00200000000001,R
PRS30006023      ,2009,Q01,95.804,R
PRS30006023      ,2009,Q02,95.604,R
PRS30006023      ,2009,Q03,96.215,R
PRS30006023      ,2009,Q04,97.305,
PRS30006023      ,2009,Q05,96.22200000000001,R
PRS30006023      ,2010,Q01,98.141,R
PRS30006023      ,2010,Q02,98.745,R
PRS30006023      ,2010,Q03,99.708,R
PRS30006023      ,2010,Q04,99.271,R
PRS30006023      ,2010,Q05,98.971,R
PRS30006023      ,2011,Q01,99.131,R
PRS30006023      ,2011,Q02,99.507,R
PRS30006023      ,2011,Q03,99.569,R
PRS30006023      ,2011,Q04,100.015,R
PRS30006023      ,2011,Q05,99.554,R
PRS30006023      ,2012,Q01,100.105,
PRS30006023      ,2012,Q02,100.065,R
PRS30006023      ,2012,Q03,99.911,R
PRS30006023      ,2012,Q04,99.92,R
PRS30006023      ,2012,Q05,100.0,
PRS30006023      ,2013,Q01,99.93,R
PRS30006023      ,2013,Q02,99.96799999999999,
PRS30006023      ,2013,Q03,100.165,R
PRS30006023      ,2013,Q04,100.584,R
PRS30006023      ,2013,Q05,100.161,R
PRS30006023      ,2014,Q01,99.704,R
PRS30006023      ,2014,Q02,100.495,R
PRS30006023      ,2014,Q03,100.56700000000001,R
PRS30006023      ,2014,Q04,100.87200000000001,
PRS30006023      ,2014,Q05,100.41,R
PRS30006023      ,2015,Q01,100.637,R
PRS30006023      ,2015,Q02,100.303,R
PRS30006023      ,2015,Q03,99.71700000000001,R
PRS30006023      ,2015,Q04,99.814,R
PRS30006023      ,2015,Q05,100.113,R
PRS30006023      ,2016,Q01,100.105,
PRS30006023      ,2016,Q02,100.244,R
PRS30006023      ,2016,Q03,100.24799999999999,R
PRS30006023      ,2016,Q04,100.196,R
PRS30006023      ,2016,Q05,100.2,R
PRS30006023      ,2017,Q01,100.13799999999999,R
PRS30006023      ,2017,Q02,100.324,R
PRS30006023      ,2017,Q03,100.485,R
PRS30006023      ,2017,Q04,100.03299999999999,R
PRS30006023      ,2017,Q05,100.24600000000001,R
PRS30006023      ,2018,Q01,100.337,R
PRS30006023      ,2018,Q02,100.63600000000001,R
PRS30006023      ,2018,Q03,100.836,R
PRS30006023      ,2018,Q04,100.193,R
PRS30006023      ,2018,Q05,100.49600000000001,R
PRS30006023      ,2019,Q01,99.37799999999999,R
PRS30006023      ,2019,Q02,99.29799999999999,R
PRS30006023      ,2019,Q03,98.90899999999999,R
PRS30006023      ,2019,Q04,99.116,R
PRS30006023      ,2019,Q05,99.176,R
PRS30006023      ,2020,Q01,98.23899999999999,R
PRS30006023      ,2020,Q02,94.5,R
PRS30006023      ,2020,Q03,98.23299999999999,R
PRS30006023      ,2020,Q04,98.366,R
PRS30006023      ,2020,Q05,97.38799999999999,R
PRS30006031      ,1995,Q01,3.2,
PRS30006031      ,1995,Q02,0.9,
PRS30006031      ,1995,Q03,-0.1,
PRS30006031      ,1995,Q04,-1.3,
PRS30006031      ,1995,Q05,0.7,
PRS30006031      ,1996,Q01,-2.5,R
PRS30006031      ,1996,Q02,0.3,R
PRS30006031      ,1996,Q03,0.7,R
PRS30006031      ,1996,Q04,1.2,
PRS30006031      ,1996,Q05,-0.1,
PRS30006031      ,1997,Q01,3.0,
PRS30006031      ,1997,Q02,1.6,
PRS30006031      ,1997,Q03,1.6,
PRS30006031      ,1997,Q04,2.0,
PRS30006031      ,1997,Q05,2.0,
PRS30006031      ,1998,Q01,1.6,
PRS30006031      ,1998,Q02,1.1,
PRS30006031      ,1998,Q03,-0.5,
PRS30006031      ,1998,Q04,-0.8,
PRS30006031      ,1998,Q05,0.3,R
PRS30006031      ,1999,Q01,-2.1,
PRS30006031      ,1999,Q02,-2.0,R
PRS30006031      ,1999,Q03,-0.5,
PRS30006031      ,1999,Q04,-1.7,
PRS30006031      ,1999,Q05,-1.6,
PRS30006031      ,2000,Q01,-0.7,
PRS30006031      ,2000,Q02,0.0,
PRS30006031      ,2000,Q03,-0.8,
PRS30006031      ,2000,Q04,-1.7,
PRS30006031      ,2000,Q05,-0.8,
PRS30006031      ,2001,Q01,-3.3,
PRS30006031      ,2001,Q02,-6.0,
PRS30006031      ,2001,Q03,-7.5,
PRS30006031      ,2001,Q04,-9.2,
PRS30006031      ,2001,Q05,-6.5,
PRS30006031      ,2002,Q01,-9.4,
PRS30006031      ,2002,Q02,-7.5,R
PRS30006031      ,2002,Q03,-6.7,
PRS30006031      ,2002,Q04,-4.5,R
PRS30006031      ,2002,Q05,-7.1,
PRS30006031      ,2003,Q01,-4.2,R
PRS30006031      ,2003,Q02,-5.4,
PRS30006031      ,2003,Q03,-6.0,
PRS30006031      ,2003,Q04,-3.9,
PRS30006031      ,2003,Q05,-4.9,
PRS30006031      ,2004,Q01,-1.9,
PRS30006031      ,2004,Q02,-0.8,
PRS30006031      ,2004,Q03,0.8,R
PRS30006031      ,2004,Q04,-0.4,
PRS30006031      ,2004,Q05,-0.6,
PRS30006031      ,2005,Q01,-1.3,
PRS30006031      ,2005,Q02,-1.5,
PRS30006031      ,2005,Q03,-1.7,
PRS30006031      ,2005,Q04,-0.1,
PRS30006031      ,2005,Q05,-1.1,
PRS30006031      ,2006,Q01,0.9,
PRS30006031      ,2006,Q02,1.9,R
PRS30006031      ,2006,Q03,1.4,
PRS30006031      ,2006,Q04,-0.9,
PRS30006031      ,2006,Q05,0.8,
PRS30006031      ,2007,Q01,-1.9,R
PRS30006031      ,2007,Q02,-1.7,R
PRS30006031      ,2007,Q03,-1.6,
PRS30006031      ,2007,Q04,-1.5,
PRS30006031      ,2007,Q05,-1.7,
PRS30006031      ,2008,Q01,-2.1,
PRS30006031      ,2008,Q02,-2.9,
PRS30006031      ,2008,Q03,-4.5,
PRS30006031      ,2008,Q04,-7.4,
PRS30006031      ,2008,Q05,-4.2,
PRS30006031      ,2009,Q01,-11.7,
PRS30006031      ,2009,Q02,-15.1,
PRS30006031      ,2009,Q03,-14.0,
PRS30006031      ,2009,Q04,-10.5,
PRS30006031      ,2009,Q05,-12.9,
PRS30006031      ,2010,Q01,-4.9,
PRS30006031      ,2010,Q02,0.2,
PRS30006031      ,2010,Q03,2.5,
PRS30006031      ,2010,Q04,2.4,
PRS30006031      ,2010,Q05,0.0,
PRS30006031      ,2011,Q01,2.4,
PRS30006031      ,2011,Q02,2.2,
PRS30006031      ,2011,Q03,0.8,
PRS30006031      ,2011,Q04,2.3,
PRS30006031      ,2011,Q05,1.9,
PRS30006031      ,2012,Q01,2.8,
PRS30006031      ,2012,Q02,2.5,
PRS30006031      ,2012,Q03,2.7,
PRS30006031      ,2012,Q04,1.5,
PRS30006031      ,2012,Q05,2.4,
PRS30006031      ,2013,Q01,1.2,
PRS30006031      ,2013,Q02,0.1,
PRS30006031      ,2013,Q03,0.5,
PRS30006031      ,2013,Q04,1.4,
PRS30006031      ,2013,Q05,0.8,
PRS30006031      ,2014,Q01,0.4,
PRS30006031      ,2014,Q02,1.8,
PRS30006031      ,2014,Q03,1.9,
PRS30006031      ,2014,Q04,2.2,
PRS30006031      ,2014,Q05,1.6,
PRS30006031      ,2015,Q01,2.3,
PRS30006031      ,2015,Q02,1.3,
PRS30006031      ,2015,Q03,0.5,
PRS30006031      ,2015,Q04,-0.2,
PRS30006031      ,2015,Q05,1.0,
PRS30006031      ,2016,Q01,-0.1,
PRS30006031      ,2016,Q02,0.0,R
PRS30006031      ,2016,Q03,0.5,R
PRS30006031      ,2016,Q04,0.0,
PRS30006031      ,2016,Q05,0.1,R
PRS30006031      ,2017,Q01,0.6,
PRS30006031      ,2017,Q02,0.7,
PRS30006031      ,2017,Q03,1.2,
PRS30006031      ,2017,Q04,1.5,R
PRS30006031      ,2017,Q05,1.0,
PRS30006031      ,2018,Q01,1.6,
PRS30006031      ,2018,Q02,1.9,R
PRS30006031      ,2018,Q03,2.1,R
PRS30006031      ,2018,Q04,1.9,
PRS30006031      ,2018,Q05,1.9,
PRS30006031      ,2019,Q01,0.6,
PRS30006031      ,2019,Q02,-0.1,R
PRS30006031      ,2019,Q03,-0.7,R
PRS30006031      ,2019,Q04,-0.9,R
PRS30006031      ,2019,Q05,-0.3,R
PRS30006031      ,2020,Q01,-1.9,R
PRS30006031      ,2020,Q02,-12.7,R
PRS30006031      ,2020,Q03,-6.9,R
PRS30006031      ,2020,Q04,-5.2,R
PRS30006031      ,2020,Q05,-6.6,R
PRS30006032      ,1995,Q01,0.1,
PRS30006032      ,1995,Q02,-5.0,R
PRS30006032      ,1995,Q03,0.0,R
PRS30006032      ,1995,Q04,-0.3,R
PRS30006032      ,1995,Q05,0.7,
PRS30006032      ,1996,Q01,-4.4,
PRS30006032      ,1996,Q02,6.1,
PRS30006032      ,1996,Q03,1.5,R
PRS30006032      ,1996,Q04,1.9,R
PRS30006032      ,1996,Q05,-0.1,
PRS30006032      ,1997,Q01,2.6,
PRS30006032      ,1997,Q02,0.3,
PRS30006032      ,1997,Q03,1.6,R
PRS30006032      ,1997,Q04,3.7,
PRS30006032      ,1997,Q05,2.0,
PRS30006032      ,1998,Q01,1.0,
PRS30006032      ,1998,Q02,-2.0,R
PRS30006032      ,1998,Q03,-4.5,R
PRS30006032      ,1998,Q04,2.2,
PRS30006032      ,1998,Q05,0.3,R
PRS30006032      ,1999,Q01,-4.2,R
PRS30006032      ,1999,Q02,-1.5,
PRS30006032      ,1999,Q03,1.7,
PRS30006032      ,1999,Q04,-2.9,
PRS30006032      ,1999,Q05,-1.6,
PRS30006032      ,2000,Q01,0.1,
PRS30006032      ,2000,Q02,1.3,
PRS30006032      ,2000,Q03,-1.7,
PRS30006032      ,2000,Q04,-6.5,
PRS30006032      ,2000,Q05,-0.8,
PRS30006032      ,2001,Q01,-6.0,
PRS30006032      ,2001,Q02,-9.8,R
PRS30006032      ,2001,Q03,-7.8,R
PRS30006032      ,2001,Q04,-13.1,
PRS30006032      ,2001,Q05,-6.5,
PRS30006032      ,2002,Q01,-7.0,
PRS30006032      ,2002,Q02,-1.8,R
PRS30006032      ,2002,Q03,-4.3,
PRS30006032      ,2002,Q04,-4.9,
PRS30006032      ,2002,Q05,-7.1,
PRS30006032      ,2003,Q01,-5.8,
PRS30006032      ,2003,Q02,-6.6,
PRS30006032      ,2003,Q03,-6.5,
PRS30006032      ,2003,Q04,3.6,R
PRS30006032      ,2003,Q05,-4.9,
PRS30006032      ,2004,Q01,2.3,R
PRS30006032      ,2004,Q02,-2.3,
PRS30006032      ,2004,Q03,-0.1,
PRS30006032      ,2004,Q04,-1.6,
PRS30006032      ,2004,Q05,-0.6,
PRS30006032      ,2005,Q01,-1.2,
PRS30006032      ,2005,Q02,-2.9,
PRS30006032      ,2005,Q03,-1.0,R
PRS30006032      ,2005,Q04,4.8,
PRS30006032      ,2005,Q05,-1.1,
PRS30006032      ,2006,Q01,2.8,R
PRS30006032      ,2006,Q02,1.2,R
PRS30006032      ,2006,Q03,-3.1,R
PRS30006032      ,2006,Q04,-4.3,R
PRS30006032      ,2006,Q05,0.8,
PRS30006032      ,2007,Q01,-1.1,R
PRS30006032      ,2007,Q02,1.8,R
PRS30006032      ,2007,Q03,-2.6,R
PRS30006032      ,2007,Q04,-4.2,R
PRS30006032      ,2007,Q05,-1.7,
PRS30006032      ,2008,Q01,-3.2,
PRS30006032      ,2008,Q02,-1.7,R
PRS30006032      ,2008,Q03,-8.7,
PRS30006032      ,2008,Q04,-15.3,R
PRS30006032      ,2008,Q05,-4.2,
PRS30006032      ,2009,Q01,-20.1,
PRS30006032      ,2009,Q02,-15.9,R
PRS30006032      ,2009,Q03,-3.8,R
PRS30006032      ,2009,Q04,-0.7,
PRS30006032      ,2009,Q05,-12.9,
PRS30006032      ,2010,Q01,1.7,
PRS30006032      ,2010,Q02,3.7,R
PRS30006032      ,2010,Q03,5.3,R
PRS30006032      ,2010,Q04,-0.9,R
PRS30006032      ,2010,Q05,0.0,
PRS30006032      ,2011,Q01,1.6,
PRS30006032      ,2011,Q02,3.0,
PRS30006032      ,2011,Q03,-0.3,R
PRS30006032      ,2011,Q04,5.1,
PRS30006032      ,2011,Q05,1.9,
PRS30006032      ,2012,Q01,3.4,
PRS30006032      ,2012,Q02,1.9,R
PRS30006032      ,2012,Q03,0.4,R
PRS30006032      ,2012,Q04,0.2,
PRS30006032      ,2012,Q05,2.4,
PRS30006032      ,2013,Q01,2.2,
PRS30006032      ,2013,Q02,-2.1,
PRS30006032      ,2013,Q03,1.7,R
PRS30006032      ,2013,Q04,3.8,R
PRS30006032      ,2013,Q05,0.8,
PRS30006032      ,2014,Q01,-1.6,R
PRS30006032      ,2014,Q02,3.4,R
PRS30006032      ,2014,Q03,2.2,R
PRS30006032      ,2014,Q04,4.8,
PRS30006032      ,2014,Q05,1.6,
PRS30006032      ,2015,Q01,-1.2,R
PRS30006032      ,2015,Q02,-0.3,
PRS30006032      ,2015,Q03,-1.2,R
PRS30006032      ,2015,Q04,1.8,R
PRS30006032      ,2015,Q05,1.0,
PRS30006032      ,2016,Q01,-0.6,R
PRS30006032      ,2016,Q02,-0.1,R
PRS30006032      ,2016,Q03,0.8,R
PRS30006032      ,2016,Q04,0.0,R
PRS30006032      ,2016,Q05,0.1,R
PRS30006032      ,2017,Q01,1.5,R
PRS30006032      ,2017,Q02,0.4,R
PRS30006032      ,2017,Q03,2.8,
PRS30006032      ,2017,Q04,1.4,R
PRS30006032      ,2017,Q05,1.0,
PRS30006032      ,2018,Q01,1.9,
PRS30006032      ,2018,Q02,1.5,R
PRS30006032      ,2018,Q03,3.5,R
PRS30006032      ,2018,Q04,0.8,R
PRS30006032      ,2018,Q05,1.9,
PRS30006032      ,2019,Q01,-3.2,R
PRS30006032      ,2019,Q02,-1.4,R
PRS30006032      ,2019,Q03,1.0,R
PRS30006032      ,2019,Q04,0.1,R
PRS30006032      ,2019,Q05,-0.3,R
PRS30006032      ,2020,Q01,-7.2,R
PRS30006032      ,2020,Q02,-38.1,R
PRS30006032      ,2020,Q03,30.8,R
PRS30006032      ,2020,Q04,7.6,R
PRS30006032      ,2020,Q05,-6.6,R
PRS30006033      ,1995,Q01,144.315,R
PRS30006033      ,1995,Q02,142.48,R
PRS30006033      ,1995,Q03,142.464,R
PRS30006033      ,1995,Q04,142.358,R
PRS30006033      ,1995,Q05,142.906,R
PRS30006033      ,1996,Q01,140.769,R
PRS30006033      ,1996,Q02,142.874,R
PRS30006033      ,1996,Q03,143.41,R
PRS30006033      ,1996,Q04,144.069,R
PRS30006033      ,1996,Q05,142.783,R
PRS30006033      ,1997,Q01,145.003,R
PRS30006033      ,1997,Q02,145.097,R
PRS30006033      ,1997,Q03,145.658,R
PRS30006033      ,1997,Q04,147.001,R
PRS30006033      ,1997,Q05,145.691,R
PRS30006033      ,1998,Q01,147.357,R
PRS30006033      ,1998,Q02,146.632,R
PRS30006033      ,1998,Q03,144.958,R
PRS30006033      ,1998,Q04,145.76,R
PRS30006033      ,1998,Q05,146.178,R
PRS30006033      ,1999,Q01,144.217,R
PRS30006033      ,1999,Q02,143.688,R
PRS30006033      ,1999,Q03,144.286,R
PRS30006033      ,1999,Q04,143.217,R
PRS30006033      ,1999,Q05,143.852,R
PRS30006033      ,2000,Q01,143.25799999999998,R
PRS30006033      ,2000,Q02,143.72899999999998,R
PRS30006033      ,2000,Q03,143.123,R
PRS30006033      ,2000,Q04,140.744,R
PRS30006033      ,2000,Q05,142.714,R
PRS30006033      ,2001,Q01,138.582,R
PRS30006033      ,2001,Q02,135.05700000000002,R
PRS30006033      ,2001,Q03,132.355,R
PRS30006033      ,2001,Q04,127.789,R
PRS30006033      ,2001,Q05,133.44799999999998,R
PRS30006033      ,2002,Q01,125.49600000000001,R
PRS30006033      ,2002,Q02,124.915,R
PRS30006033      ,2002,Q03,123.535,R
PRS30006033      ,2002,Q04,121.979,R
PRS30006033      ,2002,Q05,123.98100000000001,R
PRS30006033      ,2003,Q01,120.17399999999999,R
PRS30006033      ,2003,Q02,118.14299999999999,R
PRS30006033      ,2003,Q03,116.161,R
PRS30006033      ,2003,Q04,117.181,R
PRS30006033      ,2003,Q05,117.913,R
PRS30006033      ,2004,Q01,117.86,R
PRS30006033      ,2004,Q02,117.189,R
PRS30006033      ,2004,Q03,117.148,R
PRS30006033      ,2004,Q04,116.665,R
PRS30006033      ,2004,Q05,117.213,R
PRS30006033      ,2005,Q01,116.321,R
PRS30006033      ,2005,Q02,115.461,R
PRS30006033      ,2005,Q03,115.166,R
PRS30006033      ,2005,Q04,116.53399999999999,R
PRS30006033      ,2005,Q05,115.874,R
PRS30006033      ,2006,Q01,117.33200000000001,R
PRS30006033      ,2006,Q02,117.67200000000001,R
PRS30006033      ,2006,Q03,116.742,R
PRS30006033      ,2006,Q04,115.45299999999999,R
PRS30006033      ,2006,Q05,116.796,R
PRS30006033      ,2007,Q01,115.141,R
PRS30006033      ,2007,Q02,115.661,R
PRS30006033      ,2007,Q03,114.896,R
PRS30006033      ,2007,Q04,113.67200000000001,R
PRS30006033      ,2007,Q05,114.84700000000001,R
PRS30006033      ,2008,Q01,112.75,R
PRS30006033      ,2008,Q02,112.26700000000001,R
PRS30006033      ,2008,Q03,109.741,R
PRS30006033      ,2008,Q04,105.28200000000001,R
PRS30006033      ,2008,Q05,110.01899999999999,R
PRS30006033      ,2009,Q01,99.546,R
PRS30006033      ,2009,Q02,95.316,R
PRS30006033      ,2009,Q03,94.395,R
PRS30006033      ,2009,Q04,94.227,
PRS30006033      ,2009,Q05,95.869,R
PRS30006033      ,2010,Q01,94.63600000000001,R
PRS30006033      ,2010,Q02,95.5,R
PRS30006033      ,2010,Q03,96.73299999999999,R
PRS30006033      ,2010,Q04,96.51100000000001,R
PRS30006033      ,2010,Q05,95.848,R
PRS30006033      ,2011,Q01,96.9,R
PRS30006033      ,2011,Q02,97.609,R
PRS30006033      ,2011,Q03,97.54700000000001,R
PRS30006033      ,2011,Q04,98.759,R
PRS30006033      ,2011,Q05,97.70299999999999,R
PRS30006033      ,2012,Q01,99.58200000000001,
PRS30006033      ,2012,Q02,100.057,R
PRS30006033      ,2012,Q03,100.156,R
PRS30006033      ,2012,Q04,100.197,R
PRS30006033      ,2012,Q05,100.0,
PRS30006033      ,2013,Q01,100.73700000000001,R
PRS30006033      ,2013,Q02,100.205,
PRS30006033      ,2013,Q03,100.639,R
PRS30006033      ,2013,Q04,101.57600000000001,R
PRS30006033      ,2013,Q05,100.79,R
PRS30006033      ,2014,Q01,101.15899999999999,R
PRS30006033      ,2014,Q02,102.01899999999999,
PRS30006033      ,2014,Q03,102.575,R
PRS30006033      ,2014,Q04,103.775,
PRS30006033      ,2014,Q05,102.383,R
PRS30006033      ,2015,Q01,103.46,R
PRS30006033      ,2015,Q02,103.38600000000001,R
PRS30006033      ,2015,Q03,103.075,R
PRS30006033      ,2015,Q04,103.525,R
PRS30006033      ,2015,Q05,103.36200000000001,R
PRS30006033      ,2016,Q01,103.37,
PRS30006033      ,2016,Q02,103.35700000000001,R
PRS30006033      ,2016,Q03,103.55799999999999,R
PRS30006033      ,2016,Q04,103.546,R
PRS30006033      ,2016,Q05,103.46,R
PRS30006033      ,2017,Q01,103.943,R
PRS30006033      ,2017,Q02,104.045,R
PRS30006033      ,2017,Q03,104.77,R
PRS30006033      ,2017,Q04,105.13,R
PRS30006033      ,2017,Q05,104.471,R
PRS30006033      ,2018,Q01,105.63799999999999,R
PRS30006033      ,2018,Q02,106.027,R
PRS30006033      ,2018,Q03,106.936,R
PRS30006033      ,2018,Q04,107.15299999999999,R
PRS30006033      ,2018,Q05,106.43700000000001,R
PRS30006033      ,2019,Q01,106.29700000000001,R
PRS30006033      ,2019,Q02,105.921,R
PRS30006033      ,2019,Q03,106.191,R
PRS30006033      ,2019,Q04,106.211,R
PRS30006033      ,2019,Q05,106.154,R
PRS30006033      ,2020,Q01,104.24600000000001,R
PRS30006033      ,2020,Q02,92.46600000000001,R
PRS30006033      ,2020,Q03,98.882,R
PRS30006033      ,2020,Q04,100.7,R
PRS30006033      ,2020,Q05,99.095,R
PRS30006041      ,1995,Q01,7.0,
PRS30006041      ,1995,Q02,4.6,
PRS30006041      ,1995,Q03,3.7,
PRS30006041      ,1995,Q04,2.2,
PRS30006041      ,1995,Q05,4.3,
PRS30006041      ,1996,Q01,1.5,
PRS30006041      ,1996,Q02,3.8,
PRS30006041      ,1996,Q03,4.9,
PRS30006041      ,1996,Q04,5.2,
PRS30006041      ,1996,Q05,3.9,
PRS30006041      ,1997,Q01,7.1,
PRS30006041      ,1997,Q02,6.2,
PRS30006041      ,1997,Q03,6.7,
PRS30006041      ,1997,Q04,7.8,
PRS30006041      ,1997,Q05,6.9,
PRS30006041      ,1998,Q01,6.8,
PRS30006041      ,1998,Q02,5.4,
PRS30006041      ,1998,Q03,3.7,
PRS30006041      ,1998,Q04,3.2,
PRS30006041      ,1998,Q05,4.8,
PRS30006041      ,1999,Q01,3.4,
PRS30006041      ,1999,Q02,4.4,
PRS30006041      ,1999,Q03,4.4,
PRS30006041      ,1999,Q04,4.3,
PRS30006041      ,1999,Q05,4.1,
PRS30006041      ,2000,Q01,3.7,
PRS30006041      ,2000,Q02,3.6,
PRS30006041      ,2000,Q03,2.7,
PRS30006041      ,2000,Q04,0.2,
PRS30006041      ,2000,Q05,2.5,
PRS30006041      ,2001,Q01,-2.1,
PRS30006041      ,2001,Q02,-4.4,
PRS30006041      ,2001,Q03,-5.5,
PRS30006041      ,2001,Q04,-5.6,
PRS30006041      ,2001,Q05,-4.4,
PRS30006041      ,2002,Q01,-2.9,
PRS30006041      ,2002,Q02,0.2,
PRS30006041      ,2002,Q03,2.7,
PRS30006041      ,2002,Q04,3.5,
PRS30006041      ,2002,Q05,0.8,
PRS30006041      ,2003,Q01,2.9,
PRS30006041      ,2003,Q02,0.6,
PRS30006041      ,2003,Q03,0.4,
PRS30006041      ,2003,Q04,1.3,
PRS30006041      ,2003,Q05,1.3,
PRS30006041      ,2004,Q01,1.0,
PRS30006041      ,2004,Q02,2.1,
PRS30006041      ,2004,Q03,2.4,
PRS30006041      ,2004,Q04,3.0,
PRS30006041      ,2004,Q05,2.2,
PRS30006041      ,2005,Q01,4.6,
PRS30006041      ,2005,Q02,4.6,
PRS30006041      ,2005,Q03,3.5,
PRS30006041      ,2005,Q04,3.3,
PRS30006041      ,2005,Q05,4.0,
PRS30006041      ,2006,Q01,2.0,
PRS30006041      ,2006,Q02,1.4,
PRS30006041      ,2006,Q03,2.0,
PRS30006041      ,2006,Q04,1.1,
PRS30006041      ,2006,Q05,1.6,
PRS30006041      ,2007,Q01,1.7,
PRS30006041      ,2007,Q02,3.4,
PRS30006041      ,2007,Q03,3.5,
PRS30006041      ,2007,Q04,3.4,
PRS30006041      ,2007,Q05,3.0,
PRS30006041      ,2008,Q01,1.4,
PRS30006041      ,2008,Q02,-2.2,
PRS30006041      ,2008,Q03,-5.9,
PRS30006041      ,2008,Q04,-11.4,
PRS30006041      ,2008,Q05,-4.5,
PRS30006041      ,2009,Q01,-16.0,
PRS30006041      ,2009,Q02,-16.1,
PRS30006041      ,2009,Q03,-11.0,
PRS30006041      ,2009,Q04,-4.0,
PRS30006041      ,2009,Q05,-12.0,
PRS30006041      ,2010,Q01,3.8,
PRS30006041      ,2010,Q02,8.9,
PRS30006041      ,2010,Q03,7.4,
PRS30006041      ,2010,Q04,5.8,
PRS30006041      ,2010,Q05,6.5,
PRS30006041      ,2011,Q01,5.0,
PRS30006041      ,2011,Q02,2.2,
PRS30006041      ,2011,Q03,2.0,
PRS30006041      ,2011,Q04,2.1,
PRS30006041      ,2011,Q05,2.8,
PRS30006041      ,2012,Q01,1.9,
PRS30006041      ,2012,Q02,1.8,
PRS30006041      ,2012,Q03,0.8,
PRS30006041      ,2012,Q04,0.8,
PRS30006041      ,2012,Q05,1.3,
PRS30006041      ,2013,Q01,1.4,
PRS30006041      ,2013,Q02,1.9,
PRS30006041      ,2013,Q03,2.2,
PRS30006041      ,2013,Q04,2.2,
PRS30006041      ,2013,Q05,1.9,
PRS30006041      ,2014,Q01,0.7,
PRS30006041      ,2014,Q02,1.3,
